,molecular_weight_1,molecular_weight_2,molecular_weight_3,molecular_weight_4,hydrophobicity_1,hydrophobicity_2,hydrophobicity_3,hydrophobicity_4,node_degree_1,node_degree_2,node_degree_3,node_degree_4,node_weighted_degree_1,node_weighted_degree_2,node_weighted_degree_3,node_weighted_degree_4,residue_count_1,residue_count_2,residue_count_3,residue_count_4,clustering_coeff_1,clustering_coeff_2,clustering_coeff_3,clustering_coeff_4,conservation_score_1,conservation_score_2,conservation_score_3,conservation_score_4,bulkiness_1,bulkiness_2,bulkiness_3,bulkiness_4,polarity_1,polarity_2,polarity_3,polarity_4,turn_tendency_1,turn_tendency_2,turn_tendency_3,turn_tendency_4,coil_tendency_1,coil_tendency_2,coil_tendency_3,coil_tendency_4,flexibility_1,flexibility_2,flexibility_3,flexibility_4,partial_specific_volume_1,partial_specific_volume_2,partial_specific_volume_3,partial_specific_volume_4,refractive_index_1,refractive_index_2,refractive_index_3,refractive_index_4,compressibility_1,compressibility_2,compressibility_3,compressibility_4,class
1UZC,100.51184705377045,1.6062078532496595,9.882299527875777,9.554187895861919,1.0454689187649513,0.05421799407280418,0.9535943103393518,0.8371903282292628,6.014259780481212,0.24376306710217768,0.8038615158947213,0.602447301406849,21.581923975309042,1.0184181377516133,9.335819917290502,5.9933712204660745,5.013797408336588,0.11147290971714251,1.341811366458057,1.3346336453236256,0.44076343614762586,0.010126819273911233,0.07285603693230433,0.024444565172413217,0.6148023850303506,0.009171711584780296,0.031553998420846045,0.0059450833152799604,11.351914094375513,0.17848379424184757,1.210419347134101,1.1636328834241831,15.552049148058936,0.42504696564659056,9.667419858656643,5.875535340039678,0.7100817360443166,0.013945353547662675,0.1355203180455936,0.07508473163790617,0.7148791430264916,0.013433897448546034,0.1185370686950724,0.0583271835401096,1.7507350931729244,0.03486194250425307,0.6438966839699014,0.4012056245565205,69.66597820354171,1.1038168820518728,9.005706525066357,6.982862316727483,13.921473994410551,0.2713612609984181,2.522578752671106,2.211946379340394,22.77517702411196,0.36597575719126874,1.7051034907051796,1.0266390550033138,8.0
1V9E,99.23125111886756,65.41132161121405,15.31437946887877,11.161474008384873,1.3312717330150174,0.3557449575399605,0.6246606278123777,1.2029795816506064,7.31863850191016,4.542176326341249,1.3000691493562957,0.6842260879858973,140.2828886793584,68.34470413895085,41.90069276961662,30.857435789876487,12.686870584570247,8.168568480801625,2.095307623096407,2.2148752360444175,0.41881314296016897,0.27022326360612386,0.06948527159913237,0.027264313155386626,0.6086316587607329,0.4223741353552429,0.0801870850765352,0.009185421311565436,12.046539665249215,7.638570690403486,2.0361045532172524,1.9965320831998628,15.407047664240855,7.582055283726593,5.657243394349463,8.319182182686655,0.8249129966623463,0.5192707995122459,0.143267888288676,0.15947268306401857,0.8153282633663151,0.5226595614655115,0.13519498765647128,0.12555587954238281,1.51957250975054,0.886155286865921,0.34702187188991873,0.4699727142257443,69.16420255968963,44.75667202921547,11.196851610156836,9.484606135986795,13.398547071186547,8.175949833331511,2.6136162327568875,3.2706168532918642,22.52844825189518,15.309491920326321,3.16815323547048,1.2560833559469222,-4.4
1W4E,97.60584798845417,14.39181797163993,10.115959666485374,12.460770842747035,0.7064277279800248,0.2748980335366491,0.9353776623867157,1.3721583349133564,6.226816087847998,0.9872403805922118,0.9069427604022271,0.6130641925188224,17.404295620740523,2.7515901154781632,6.895123261949328,4.384405234170962,2.897903140164486,0.4199809615088837,0.646591243468228,0.7335901912357807,0.4774342211782737,0.07038996866918884,0.10173190345572097,0.0341373530155102,0.6095530592745028,0.08835808693027414,0.03204427372752691,0.007202398561894921,10.980442449003855,1.5583496475509355,1.7243453303475806,1.9026927418758075,14.785326025084427,2.2747684826136148,8.224410917822249,9.166725748921458,0.7329213367752189,0.10979378739171267,0.1426792356815796,0.13265090862956114,0.741993703028157,0.11092690380397986,0.1163816767768802,0.10788774513893482,1.70746252823003,0.2798423760422916,0.533004952436895,0.6031509119346347,68.63618067842604,10.016605155978343,9.587197542726333,9.425629524966103,12.51661968261093,1.8563819289961354,2.488923724068245,3.412028685244132,21.953031802548363,3.1781800827253606,1.5972851359303237,0.9909348223204063,10.2
1W4J,90.79113470387409,11.07428269762314,13.80615888646557,9.404281721413293,0.6757706145425524,0.16421598465031753,1.0178596657715098,0.8473756089800406,6.191892483198883,0.9578214919248871,0.8041609946937106,0.528502771405695,20.00603898505478,3.356653135555225,7.405863222035921,5.622529380781308,4.090969151787239,0.6256194279930715,0.6624451593889242,0.8849226063337895,0.4862465905408029,0.06939313548780342,0.06790027339934562,0.02862443634961275,0.6025358128531028,0.07331262871717582,0.031331449161211014,0.005081426493569988,10.633041706267022,1.4148302706120381,1.411379967201756,1.99805940879075,14.338841338996309,1.6997950812425537,11.002827877501455,3.735053488694015,0.729148645474696,0.10099098494127896,0.11758920510929004,0.12946587813680374,0.7523517033250653,0.10280790554281614,0.11120269235686177,0.10389231989751713,1.3690621286362665,0.16895713510862242,0.7477577234905205,0.3631675097973917,62.83849742525449,8.031671611691136,10.422053346832968,8.015266312591054,11.768474888849783,1.548474201222666,3.268280304159348,2.384884368908832,21.852948848287195,2.642003195609043,1.9027633834504756,0.9008414407809926,12.3
1WQ5,98.29792332645249,60.66456471063958,17.501659379629828,6.502749619204394,2.10869169495639,0.21075069591228593,1.1214088323631894,0.6314055957085568,7.156592503879335,4.263367236052737,1.3538884860748575,0.284549817986814,97.91981070692889,45.52688974051505,39.63428959169124,17.65508601348397,15.79724121333389,9.071339058142549,3.577868975629428,2.2479166834716855,0.4616575766774088,0.27706887625122995,0.08969386327699429,0.013200080986405337,0.6016025968273924,0.3966556414802423,0.09023121858749625,0.0047439632833510504,12.334239704527093,7.299805649496857,2.3803804037512357,1.1662633685829054,15.752537446470091,6.344513942611797,7.929694070940756,2.74198715312999,0.7891498847234064,0.45202351119543105,0.16751700500411032,0.09231688808209987,0.7918297477431293,0.46500240705002593,0.1592360689114353,0.0799733071661516,1.6467340162335113,0.8327130399281576,0.48664203151367447,0.3013277899518068,69.61271266819425,42.0697718984962,13.021371260879977,5.654836794987781,13.670620370503679,7.938232466127448,2.884717334866917,1.7003401561610223,22.755430967610536,14.440195246462647,3.7848225213293696,0.839737342953535,-2.1
1YYJ,96.6746446903166,15.13418846051697,11.574167665281553,5.8468474061422,1.010704613764595,0.13962876432340024,1.2195087188434246,0.8489872712140095,6.589585234777427,1.0513495164850726,0.8052120738095775,0.38475912539812956,27.56853266475712,4.3073701012229275,11.729067388554007,5.13941947515481,7.572239079547712,1.1822611640883116,1.9147538673389912,1.3419914018949397,0.4658350945992087,0.0732903191304435,0.06757544196307112,0.016386976720138058,0.6065678697209823,0.09686846779180422,0.020384108993722637,0.005823369869640714,11.128907477047575,1.7203278021830595,1.5205827416702133,1.1225143862946168,16.28399069027847,2.3486135024234147,11.665772357287056,3.375764448971354,0.7607855904761333,0.11953302798546116,0.14203077869056246,0.08882604978553643,0.7456547781103207,0.11869130974329217,0.10386683308258286,0.06747724593054304,1.562968307562496,0.23042633239388485,0.6033875289277643,0.32518401217636167,66.03949286506617,10.25778729545958,9.431059538636811,5.499017224594615,12.740591488515852,1.9458028891012238,2.888210356664757,1.1240884744271413,22.49390970965736,3.542156770440906,1.5985543842647219,0.7470976885998722,8.4
2A3D,95.82469961439374,7.486470020770306,11.193449079809103,4.791388508167644,0.6066920973652628,0.06255610102068303,0.8711984177163625,0.5534906155311301,6.021621930010282,0.5050597021482427,0.5187035478282455,0.39662347837531886,21.8137541741532,2.5260062026944583,9.928933928206188,6.209535254425195,5.977672317820795,0.508405365401919,1.6214188106115393,0.847288074063723,0.4689045292586095,0.03843199317030369,0.049742794333684434,0.01765991917606611,0.6036051234277355,0.046941805562575906,0.018828346942205552,0.004558311453685904,10.985572531682838,0.8420543679954223,1.7052171568665793,0.8188725094706566,14.539118088619807,1.2524868721649567,5.758004350769495,4.533329323957198,0.7085704504252186,0.05502058150802369,0.12640183138836056,0.053274792623421725,0.7229613146144606,0.054918394121357586,0.10241754055995772,0.04238893281700914,1.5481796830204753,0.1205103515595121,0.4839070952360075,0.2706838997958187,66.61386545016721,5.269715040277279,9.565459554990568,4.38526812851291,13.668668596012068,1.0820904843608476,2.7063222868156998,1.220365061345893,22.287537908026845,1.7244215187946454,1.3411060619513768,0.557930138737574,12.2
2A5E,91.57846599830363,5.0146314539554915,11.470084015145984,8.165550244150893,0.5781136963478704,0.07269301669013165,0.8941414741927718,0.7362201253662357,6.893141799769468,0.4373965918966671,0.7311694658354474,0.3896690480165238,31.016495492716277,2.263319382511039,9.97609565736287,4.594319883596065,11.259824473715943,0.6576502726374596,2.5663478153385997,2.8861885608370534,0.42570499239999965,0.02564333876300959,0.07089426698258021,0.02001609775971879,0.5965925411068789,0.03237836761780935,0.015293944038441993,0.0074770753639013246,10.704525647133005,0.623676657956188,1.6329385089625699,1.4265616048444998,13.109825208821542,0.8907884059018111,7.595254146350831,4.968939726425065,0.7510892915323836,0.04655718195484074,0.13831758450600198,0.10654185325755944,0.7623400852420334,0.045973205734223345,0.12109472628857085,0.09723560309273867,1.3070655830490134,0.07548124374820106,0.5624585745096969,0.3764810520059794,63.33751636296524,3.5369275105875193,9.236253255707705,6.674090799112771,12.023249075063285,0.6991073171275577,2.9433936757756882,1.6490885243768105,21.21110492807823,1.1464590073369805,1.402481830507135,1.0942709571582692,3.5
2BJD,98.51931641207426,56.17807002996522,13.888848436189289,10.404638372145683,0.7382973909674889,0.14820391274781164,0.6388788729496465,1.208610158633439,6.713232960750958,3.7256091493458507,1.1202759953163155,0.940013074627356,77.86198796103973,33.8193655978404,32.30570795890812,13.879737677975097,5.290865549938937,2.900620173698469,1.029741295403279,1.3585845066536069,0.4229331729370631,0.23426620626956168,0.07464489623211881,0.04586537946255957,0.597790139093381,0.35587042268722435,0.06829008182546156,0.00956262755479683,11.26467837727609,6.4288453625992465,1.7834876967343263,2.390920470675826,15.007323213075077,6.979347896496605,4.536095503635567,8.880354283006058,0.7044121180947952,0.3954248813949167,0.10982751045191287,0.1415549443151129,0.7201266740712546,0.40981050187667795,0.1048146786267966,0.10940841497940311,1.661067970012886,0.8344056267470313,0.38897521430793364,0.4442608858387374,68.70360383757702,38.8254157658155,10.190707850593968,10.113200300195263,13.436221746968354,7.258748801269636,2.4138053755795736,3.031896265795844,22.817293629823034,13.252452759225624,2.9552157160624044,1.1937718339232894,1.7
2BKF,97.68847870721856,43.200715191240235,15.296962022035283,6.515871513869813,1.280781012064859,0.19145678730350063,1.0487011165299422,0.8868152804652547,6.405145905160467,2.619051651288681,1.256567315196732,0.36977462375316456,55.0881189522314,16.638315889988306,19.98328666057202,13.774085849133828,4.958845863266221,2.0966754423267204,1.0092684090679922,0.8535685811481433,0.4784067566153778,0.19869197976175515,0.08786196667258396,0.02081023195336227,0.6050429396868451,0.275346475873054,0.0758779106137896,0.007338958408487633,11.832381504066474,5.056457235916449,2.1943973836718933,1.1249644701725798,14.660683919357705,4.657977057634389,7.7864668386229905,4.345926039575275,0.7451482982890397,0.3038238159285389,0.1859853034371264,0.091529208170944,0.7300278139447202,0.3075115380858977,0.15045955628723418,0.07889319169882371,1.6148104580931695,0.6533905080516041,0.42881922532132005,0.302495829441855,66.71106267815576,29.09676260722659,11.34388836229327,4.758735886646603,12.56520481501596,5.314996184128871,2.770812816556256,1.7189243083746535,23.108195435624395,10.3556432992263,3.204698349771515,0.8467525487280539,6.2
2CRO,99.64969759427643,2.1155323588740806,9.663592791201184,8.442279463532135,0.48186084538060686,0.0513782139712336,0.992682411116082,1.0872157761838075,5.971214857402167,0.13906140358203087,0.6740049389727922,0.5545917056139799,19.050668546352853,0.609603444082651,6.759322985117904,5.427135087094789,3.816236315380287,0.0904549077736676,0.5940963769310738,0.492343916046107,0.4560077687504921,0.009705309334571284,0.057857157673829096,0.029891263663358977,0.6109327254745337,0.01027159752391454,0.03356572371038463,0.006113487529125595,11.716828402036935,0.21761022595259513,1.475678239557311,1.5252078989944637,12.326839170050825,0.45240266873913654,5.597895978612251,6.153480728090892,0.6712236619051911,0.01464387929714714,0.10309186773026212,0.09058959771711572,0.692047070172016,0.014350711532471971,0.08416768813900977,0.07966408492142962,1.7106006953459847,0.04516102711357698,0.4839029809312069,0.48047073207111995,70.76857272828146,1.5237743289111922,7.904587658175474,7.215193513292401,14.372495464146086,0.35960405791843153,2.349212055263736,1.6929484656602416,22.39038086914525,0.3855735552938868,1.3905122911913028,1.1531032350770924,3.7
2FS6,100.0860123726023,114.8200666085349,7.205929014855021,7.30106068133007,1.1738492827155884,0.47550215440321336,0.6752098998165972,1.1728367583096917,6.894934232887746,7.55648622935248,0.6747333477452273,0.5629059205835243,75.38172783384029,58.95469875992053,28.928271813136757,16.424206872025533,7.859870671920138,8.475694970485318,1.2404591157592046,1.3961163223046336,0.4413176619648194,0.4900927666137926,0.042683455038081436,0.023522618001755147,0.603066549674297,0.728369044156712,0.004891204416498165,0.006213163912322879,12.047379601816703,13.524626103844128,1.2074720305071083,1.5149201957020348,16.35686564158506,14.593774487206527,5.381038927350157,6.574881783799986,0.7488743323864518,0.8204632525681943,0.09172990340797625,0.12190623329967996,0.7538761246153454,0.8466772687611149,0.07000395717431593,0.10096254596390736,1.7399427112065335,1.749987350993778,0.36075453763430887,0.37368734277914634,69.2780706090088,78.44036262642712,5.907328003978627,6.544133604752305,13.77261422661499,14.800636074131551,1.9293111448068008,2.2352624759374273,23.012351776531787,27.1764909617871,0.8172338690837379,0.980454822406147,2.3
2GA5,96.59590768894708,18.50558853658678,9.66339533870875,3.583456343710883,0.8042036716085128,0.12240119866338196,1.271975980845862,0.35991585180404606,6.149252270284232,1.124917043036363,0.8253182744517215,0.20127574305922089,16.45035536560782,3.034955041619517,5.065326823669684,1.4462808587308829,6.889949991171928,1.3923882359491735,2.126037253136961,0.7103944733394619,0.47715231942046,0.09412976329285583,0.06313519584896644,0.009663879032529944,0.6050249904774765,0.11258285447560427,0.014574042829574016,0.0032263667314151915,11.5532026419953,2.2201986174095305,2.020149704644796,0.5503962976008459,15.31093567523068,3.1421244025068464,9.75444508087251,1.7948259150098291,0.7544015908839058,0.14693384118723035,0.1751655273318037,0.03878744062703932,0.7587551470053606,0.145648642109636,0.14260216334184989,0.0321881205935811,1.48254960985556,0.30396303937446983,0.504394271059063,0.13395641776880007,66.17922963797962,12.859119423342719,9.018496805546038,2.771911416370158,12.102343341051037,2.3876923646811674,3.0436955874235188,1.0287730654330345,22.873219907377752,4.2767400322289735,1.3553506952872514,0.41320634159719033,5.4
2J5A,103.63766291695626,91.76779252704902,10.28309223432763,7.094694632105823,1.4837186277704322,0.6185354471615412,0.9887345022721666,0.8822588483228131,6.431432928784132,5.288832843470494,0.8737904452303126,0.6067562473620175,79.60736965711531,45.62365334963067,21.24666485330198,18.124876505340833,6.970393579612465,5.290939509715025,1.5884951340032882,0.9124814899198457,0.45330034830266597,0.37890521949253275,0.050516011832019536,0.025275508889725483,0.6073600520924576,0.5537137241684703,0.04652051331246991,0.004808637591729533,12.285426986641108,10.591548569623974,1.528525598101409,1.1515057814763126,19.044335199238045,12.722799940143469,7.187475477728334,6.742462593145786,0.7214876589245468,0.6082460078999717,0.10837322005495433,0.08705128104611884,0.7235032892922911,0.6207344515322818,0.090355445598419,0.06399976839516851,1.8970459885360265,1.5272507711931174,0.3473739202171971,0.37030857584725213,73.04486659342207,63.604158309914254,8.332141232223318,6.2544658435329765,14.71838714890181,12.376509688974892,2.1898154265472876,2.1378047882625846,23.516105016837262,20.89289441763562,2.2881695851620085,0.8107333391623562,7.3
2JMC,96.05550728302876,34.39807548573394,14.576166957918504,12.25736208226186,0.890934215537116,0.182850374315059,0.7049975012015334,1.2965545712910918,6.656204099660423,2.2229358176074245,1.223653237368586,1.0864314250559624,59.52027112814563,16.39239226479032,21.27962571313822,15.722338098147153,4.250363262834174,1.4518623794565808,0.8362496544697898,0.8258613471235168,0.4345963080558253,0.1501118159900551,0.07524613840453707,0.045196148346738865,0.6129443133864502,0.2248945508706017,0.07754728997641963,0.011139160474606759,11.886177247133725,4.039016421738587,2.3557886814649187,1.9853520478043052,12.957195484952091,3.5930523573628417,5.259871218137469,9.624000600144708,0.8658390854858833,0.2885409781321174,0.17013910773885782,0.13053135453237663,0.8462695100106343,0.28734999631930214,0.1560627189732438,0.11536619076000276,1.452045360988227,0.44926844744665895,0.4345611775956838,0.5251462519372999,67.73055091183133,23.537299161686242,11.866883223031895,10.484123530842623,12.600665888095177,4.223212275238885,2.7766906494432853,3.63810184057664,22.551963967539628,8.07520694034069,3.3909405384676754,1.1839642838691544,3.3
2KDI,99.70532636275276,48.204153118498546,17.284374110824846,5.817948369014466,1.2568977248063289,0.3269648164572404,0.900735536822974,0.8457549843317574,6.4617224738232375,2.9895569386232657,1.1755129968524403,0.5330232989920171,45.66813065712166,16.435727650330037,18.338821029218774,12.175963949950333,6.230808440440984,2.9464553135931695,1.350312368714507,0.8212998326025659,0.4641867232238246,0.2143321079250323,0.09025150567536792,0.022834083947245353,0.6056852602583687,0.3056024722930886,0.0713037597985695,0.005357055081366202,11.689727221923413,5.3594657390526566,2.545656968942982,1.466487695276982,18.739074168336003,7.408079078497389,8.092382317262162,6.430424397274167,0.8219863840350002,0.3613230347595473,0.17394205831647264,0.09891396848277059,0.8132814344333738,0.3682169929171272,0.15588459307438055,0.07741402640015851,1.6899361857452042,0.7433689804712821,0.5371546346236845,0.3309059948154313,70.08288344437284,32.65079178148992,13.948266954357488,6.1318013979982116,13.677785286554856,5.938662450434419,3.85160162648401,1.7542671303900632,22.72924359595375,11.301917795801975,3.1195375860647703,0.8981203865852194,2.3
2KLL,99.3673542089473,117.11575959216138,7.634607384279328,8.061775970384884,1.5178279346939474,0.5774845618553778,0.8469399153421933,0.834867454328662,6.8174898785685345,7.3303179930482365,0.7366738046458223,0.4556288477383712,68.75878400144383,57.714663961726586,22.792870011035518,15.60449078092869,9.34969548769382,9.98841639153408,1.528812074993794,1.511836352668424,0.459362887136517,0.5111845138245403,0.049673682834449395,0.01479249612161643,0.6098771102467209,0.7412054015971427,0.024304201568461612,0.006639182171103366,12.106463337415372,13.774451713386297,1.2966555353447928,1.4440855839979392,17.751020909465144,15.435606673682269,6.582170933532468,4.352611296329299,0.8421927457163352,0.9130674911792013,0.1237734250415583,0.10807983669902703,0.816297996949464,0.9172413073394876,0.09537439296435146,0.08620037486070202,1.592795610422053,1.7197070307126991,0.3201008205227782,0.28196556874768997,69.02093656484307,79.59703778916067,6.49497996241114,7.554679677123622,13.825509944504967,15.186665615122665,2.1952267191528096,2.4080223069284417,23.273267477578155,27.9628181797652,1.3147973511715587,0.8079259415300319,-1.4
2L6R,94.87975582577205,20.74912628018487,11.199576053776596,5.8008936496094385,0.7505912668965277,0.3911435804795205,0.8902394052619333,0.5081978707946023,5.377745068666977,1.2848825519363645,0.7632271394514556,0.20736956732218553,9.5219284358092,2.4837004985069946,3.848343577908977,0.8031106894576704,4.074136894235085,1.0258852219441266,0.9178817269522788,0.3634825150972959,0.47767390617055494,0.10737867088740595,0.07932115051509302,0.012111792870682566,0.5962910080479873,0.12800068787488847,0.011623929473679701,0.002376178044600117,11.00596343912772,2.535436934896448,1.770450065006126,0.818414474906697,14.743835435190938,4.053506524942169,7.608715471952056,4.064265093307659,0.6753350933963677,0.15341424796374462,0.14430619830114852,0.03227072210624822,0.699493122667983,0.1583077079225742,0.11255543021047534,0.028019307715336075,1.6680371041011874,0.408374527848726,0.5990854712949922,0.29408943887956746,65.41858111779587,14.331293874120552,10.151066164631706,4.604981310403189,12.331306383562962,2.769886492039631,3.111187164094617,1.0923794358069336,22.100722442138256,4.979239798695721,0.9682493541581902,0.6982180025577673,10.3
2LLH,101.26097535109159,36.74290854816517,10.15269936583206,2.367809189359727,1.129703575136631,0.4690992656159947,1.325622539511832,0.2211626152794799,5.214414788537752,1.8400833734942532,0.727338863038652,0.23876525021108033,8.483719616112772,3.18354615528623,2.7566446786083163,1.0115219220553475,4.340636557570145,1.5395898598264028,1.3850935030882354,0.27560303595052743,0.4770428990289777,0.1678832899068647,0.06480750797627902,0.010700410669268747,0.6078808574513667,0.21404408644972395,0.009219219946974718,0.002513329088442415,11.644105126216829,4.179428816043455,1.845628042785,0.3756087416001137,13.977290930378881,5.456830377027755,11.90458834324039,1.7472021199751655,0.7552881287168004,0.2809596311755363,0.16996181643063699,0.030896103292187047,0.7619339884819124,0.28320666459219446,0.14440405631769893,0.022945785335867788,1.7486015256725136,0.6549609152069108,0.6561991940538617,0.11213000507986125,69.96213121033595,25.372625170075498,10.43455256516483,2.065006594329531,14.268266275088893,5.352154451982573,3.544109896736393,0.8080969249968523,22.620119732465103,8.092086208429677,1.4904902927912995,0.2623429264240552,7.0
2MYO,93.56038339816001,1.439854891376447,11.258432952361627,6.567401155189653,0.8626245730789074,0.09556455728318945,1.1742897798604763,0.6746420080984011,6.424326048736985,0.15156180369463484,0.8535547203439149,0.4953816338513077,23.545088203258462,0.7028853537605666,9.444537703180144,4.6844851116187165,7.12487486053251,0.17737967838124435,1.9076587111138175,1.5352169441473935,0.4509049397397653,0.008143758926149575,0.08294942882528461,0.021411083502242443,0.5995196792099183,0.006786741935203316,0.02132619883837826,0.006466242724366819,11.086587893425843,0.18397998802468765,1.8762450953275491,1.384107951431206,15.540562455684071,0.9766052200197167,10.047223102107676,4.527464366691057,0.7404556539100938,0.012857589482278728,0.1591638014328428,0.11183659786526552,0.7414213639237056,0.013131521015265572,0.12205482657192747,0.08812273671441798,1.4168099150982083,0.043316469454792624,0.5283623374646819,0.2988645118355156,64.00869184577452,0.864480338804017,9.891202893824929,6.024238968925895,12.807121423662911,0.3261942983706385,3.0654405015848014,1.753413242459203,22.31024864814449,0.272211621960121,1.4454393906325411,0.860014133172139,4.8
2PQE,97.9621129809184,41.774733053809385,11.86451394879381,10.526579483677825,1.1786277225385215,0.26337582659648634,0.8952916176765555,1.186264255904731,7.15642964292143,2.8496721372003346,1.0648651737638508,0.6125396196753294,56.00126842448267,18.893135161592273,20.720641222222426,13.001294400398493,9.684541681882381,3.8553486461198356,2.2274604998498133,1.9061337444206379,0.4344612846229767,0.17775405595515353,0.05558050991010721,0.022537112244822854,0.603669081464647,0.2672992345966188,0.037919941026455364,0.006563578284592902,11.36877505875561,4.767936187431974,1.6706737534920408,1.7692918689497097,17.093501903531493,5.935924104349606,7.748275551010517,7.937349773254882,0.7567457213331521,0.3069259481971591,0.1125617843587556,0.12163032576175438,0.7497408849474587,0.310182826366392,0.09259765996496647,0.09846692869561008,1.7129589770797518,0.6543411950465111,0.4812987799388727,0.5136130374389414,68.43876507779405,28.78237492551045,9.348486632080416,9.432990469512257,13.44988709544581,5.421870702956472,2.7769516816539475,2.551015548471792,22.64426078937037,9.935820901079985,1.7674028538819306,1.1296404036199008,2.2
2QJL,97.11359108069195,53.220400159248264,15.655147622787732,8.09927370811626,1.1759161367104862,0.052135502172006166,1.1361445108483856,1.0241278993716827,6.286980995652632,3.3702773096175314,1.12296855225791,0.6344785864249399,65.34489346942095,27.126398031776464,19.318845834857086,21.929586005008876,6.2685652972283075,3.266679640628448,1.3340691536918832,1.3561665475744804,0.45905537772051613,0.24776655377966622,0.08295223332491755,0.027706069589640996,0.6092636878908597,0.34543800699964416,0.07645906303824804,0.007639453740690711,12.02515624087721,6.321002814369015,2.5096420510240236,1.9068305663426732,16.787499389186987,6.9748498768418985,6.8590018946968065,5.634234905356089,0.7818313018710658,0.4072900358436952,0.18086626021448465,0.14921678641008015,0.7805712078997337,0.4127509891783729,0.1579916202456811,0.11595847499851902,1.5691676612076844,0.7612679854321168,0.46361360784146405,0.3100368096281626,67.63341781857004,36.48516313624722,12.230210625919003,8.166925337782644,12.258981714203472,6.33658311527879,2.801186414994782,2.716166418483026,23.063599386959105,12.886967019512884,3.211843409130132,0.8326503052472503,2.6
2RN2,103.38318348756361,114.76086588195875,11.319517718493863,9.726750684847536,1.6496162115951205,0.6859116298470593,0.8266248936703554,1.172125173285233,7.613320423876646,8.07803398545347,0.90097247277612,0.896364864711053,112.93884277794385,95.89039057807193,27.97583932961252,26.795358747102867,7.490648486752117,8.176270386336885,0.9720140388801439,1.0726156090467087,0.4493139282119447,0.5003578502086613,0.052001942821523296,0.03412976946815001,0.6116864765278722,0.7278030215753305,0.041203527644142084,0.007485633280729864,12.134794067788404,12.95751922431236,1.6025950920561325,1.3866301445177762,17.683049111699578,14.713225132453434,6.231227389111833,8.539414371387501,0.8130834702811787,0.8510906731645049,0.12445979559689174,0.11165955308548427,0.8084812965288254,0.8642623378575391,0.10759841955258975,0.08549152457522222,1.808442468667112,1.7371935340422389,0.4110129557492759,0.4712856373390709,72.3092450115002,78.84254026787573,8.631470690431609,7.389700567223511,14.83614068115226,15.27179258890459,2.450735855212503,2.455532121565042,22.844961011692355,26.371911467429943,1.876211297027484,1.1247091555084863,-0.3
2VH7,97.8432009513874,65.88945913864899,12.69077749671722,9.925599854995415,0.9078377402474772,0.282827276510626,0.6645946940022951,1.4548171849002256,6.740895800310009,4.415219073126309,1.0132724087271645,1.0187792249320773,81.48397652431748,42.071143412240296,30.90313050466201,19.712602594778094,4.8414291789366715,3.15075107367038,0.7420132922040455,0.9885330104421725,0.4209147377188412,0.2763375216165519,0.06361629848569535,0.043626706725167254,0.6038988633971858,0.41892690400620525,0.06202658726418852,0.009503004175385427,11.476441165108158,7.583062141251686,1.587969738081661,2.0062072113177907,14.74682168376481,7.644768243097464,5.776632682286946,9.314188870753611,0.7291977925006073,0.48518024412452265,0.09641918397341594,0.15321684814030823,0.7344824076334897,0.4920193781891236,0.09060369074673609,0.1251179507515641,1.6191195992777472,1.0041535136959763,0.33746248130914314,0.5477690751332743,68.05256887976132,45.487789466257865,9.064798761360562,8.619231067880841,12.9097959778214,8.232879603365816,2.375477993813357,3.01715654574129,22.507972634021275,15.493276539669015,2.5400143394438777,0.8533269641843061,0.84
2VIL,97.62652490568632,48.9014986428742,15.376132784530189,12.746090713939992,0.8239380217037414,0.21632923304276397,0.7831620221044207,1.3231989427657869,6.818700086901668,3.1981664268570977,1.3326697233587308,0.768633023425597,60.481207135565015,21.940546805398835,25.60300049356069,12.092503297491946,6.353698496246283,3.019843470996771,1.3595361403820956,1.2019868936719642,0.4508867343701903,0.21237034748322625,0.0755265915150582,0.02857275122495748,0.6043858791204577,0.31558000956364574,0.0685516888727083,0.010122460829404286,11.521675520226681,5.480415382676097,2.4344046484334148,1.9203292691184335,12.291191619053107,4.915042949783176,6.700243199568093,7.5457528870377395,0.7847272084310176,0.377468707444396,0.16070688344710668,0.15023084652365756,0.7793482753120916,0.3816074691614688,0.1417198971532862,0.11951279455643259,1.5112648338988726,0.6931661398844332,0.4228444041190507,0.4771715230836491,67.84999305361828,33.17654517367559,12.139801956198268,9.590017009669046,13.18384588466712,6.13711376570829,3.4775755043773255,3.7163386016153583,22.45992717529857,11.614485376643033,2.7618080618750365,1.0896092609912191,4.2
